Customer ID,Product ID,Postal Code,Ship Date,Ship Mode,Sales,Quantity,Discount,Profit,Order ID
BS-11365,OFF-BI-10002432,8701,2016-04-20,Standard Class,25.3,5,0.0,11.891,US-2016-107440
RM-19675,OFF-PA-10004470,10011,2014-11-18,Standard Class,11.36,2,0.0,5.2256,CA-2014-166989
RM-19675,FUR-CH-10001797,10011,2014-11-18,Standard Class,69.264,2,0.1,14.6224,CA-2014-166989
AB-10105,OFF-LA-10003720,46203,2014-12-23,First Class,3.69,1,0.0,1.7343,CA-2014-103100
AB-10105,OFF-BI-10004600,46203,2014-12-23,First Class,1103.97,3,0.0,496.7865,CA-2014-103100
CA-11965,FUR-BO-10003965,77642,2015-11-26,Second Class,246.1328,2,0.32,-76.0116,CA-2015-105690
CA-11965,OFF-LA-10000240,77642,2015-11-26,Second Class,11.696,2,0.2,3.9474,CA-2015-105690
CA-11965,TEC-CO-10001571,77642,2015-11-26,Second Class,439.992,1,0.2,164.997,CA-2015-105690
EH-14005,OFF-ST-10000736,37211,2018-01-03,Standard Class,64.784,1,0.2,-12.9568,CA-2017-127516
ON-18715,OFF-BI-10002082,77095,2015-05-21,Standard Class,33.28,5,0.8,-49.92,US-2015-117184
ON-18715,OFF-PA-10002250,77095,2015-05-21,Standard Class,14.088,3,0.2,4.9308,US-2015-117184
AT-10435,OFF-AR-10000122,90004,2017-12-13,Second Class,11.16,2,0.0,2.79,CA-2017-102407
AT-10435,FUR-TA-10003748,90004,2017-12-13,Second Class,896.328,9,0.2,22.4082,CA-2017-102407
AT-10435,OFF-AP-10001394,90004,2017-12-13,Second Class,189.0,1,0.0,68.04,CA-2017-102407
EB-13870,TEC-PH-10004896,19140,2017-03-16,Standard Class,53.982,3,0.4,-10.7964,CA-2017-130967
DW-13195,FUR-TA-10002607,97756,2017-10-27,Standard Class,177.225,5,0.5,-120.513,CA-2017-101581
MB-17305,FUR-FU-10001215,95610,2017-07-10,Standard Class,129.39,3,0.0,54.3438,CA-2017-169124
TH-21235,OFF-ST-10000419,90032,2017-09-10,Standard Class,54.32,4,0.0,0.5432,CA-2017-117261
PO-18850,TEC-PH-10001459,32303,2017-08-26,Second Class,4367.896,13,0.2,327.5922,CA-2017-129021
PO-18850,OFF-PA-10000241,32303,2017-08-26,Second Class,49.568,2,0.2,15.49,CA-2017-129021
PO-18850,OFF-AP-10003040,32303,2017-08-26,Second Class,161.376,6,0.2,12.1032,CA-2017-129021
PO-18850,FUR-FU-10001852,32303,2017-08-26,Second Class,2.784,2,0.2,0.4176,CA-2017-129021
PO-18850,OFF-PA-10000141,32303,2017-08-26,Second Class,8.72,5,0.2,2.943,CA-2017-129021
DE-13255,OFF-AR-10002804,44107,2014-08-25,Second Class,3.912,1,0.2,1.0269,CA-2014-123253
MO-17500,OFF-EN-10003862,75056,2016-10-04,Same Day,59.752,7,0.2,19.4194,CA-2016-121601
AH-10585,FUR-FU-10000448,98105,2014-10-30,Second Class,63.92,4,0.0,3.196,CA-2014-162278
AH-10585,TEC-PH-10000526,98105,2014-10-30,Second Class,383.96,5,0.2,38.396,CA-2014-162278
CS-12250,OFF-BI-10002764,90032,2016-06-28,Same Day,7.752,3,0.2,2.8101,CA-2016-161095
CS-12250,OFF-BI-10001524,90032,2016-06-28,Same Day,33.568,2,0.2,11.7488,CA-2016-161095
WB-21850,TEC-PH-10001079,90045,2014-11-11,Standard Class,666.344,7,0.2,66.6344,CA-2014-125829
WB-21850,FUR-TA-10002041,90045,2014-11-11,Standard Class,573.728,4,0.2,-64.5444,CA-2014-125829
WB-21850,OFF-BI-10001036,90045,2014-11-11,Standard Class,21.936,3,0.2,8.226,CA-2014-125829
WB-21850,OFF-PA-10000223,90045,2014-11-11,Standard Class,19.44,3,0.0,9.3312,CA-2014-125829
WB-21850,TEC-MA-10003246,90045,2014-11-11,Standard Class,447.968,4,0.2,139.99,CA-2014-125829
SP-20620,OFF-AP-10001962,11561,2014-09-12,Standard Class,16.78,2,0.0,4.195,CA-2014-123127
AB-10165,OFF-AR-10004062,90045,2015-07-01,Standard Class,20.96,2,0.0,5.24,CA-2015-115945
AB-10165,OFF-BI-10004330,90045,2015-07-01,Standard Class,88.752,3,0.2,27.735,CA-2015-115945
AB-10165,OFF-ST-10001963,90045,2015-07-01,Standard Class,304.23,3,0.0,9.1269,CA-2015-115945
HA-14920,OFF-EN-10002230,94110,2015-08-02,Standard Class,167.86,2,0.0,78.8942,CA-2015-136735
DC-13285,FUR-FU-10000175,23223,2017-12-11,Standard Class,82.38,6,0.0,25.5378,US-2017-136189
ST-20530,TEC-PH-10004897,87105,2015-01-03,Second Class,23.976,3,0.2,-5.6943,CA-2014-152345
ST-20530,OFF-ST-10003123,87105,2015-01-03,Second Class,33.29,1,0.0,7.9896,CA-2014-152345
KB-16315,OFF-BI-10001658,44312,2015-02-19,Standard Class,14.952,2,0.7,-11.9616,US-2015-147662
KB-16315,TEC-PH-10002834,44312,2015-02-19,Standard Class,323.982,3,0.4,-80.9955,US-2015-147662
KB-16315,OFF-BI-10002160,44312,2015-02-19,Standard Class,2.286,2,0.7,-1.6764,US-2015-147662
KB-16315,OFF-AR-10004999,44312,2015-02-19,Standard Class,14.352,3,0.2,0.897,US-2015-147662
KB-16315,TEC-AC-10003280,44312,2015-02-19,Standard Class,71.976,3,0.2,0.8997,US-2015-147662
TB-21355,OFF-AR-10000315,7060,2016-01-27,First Class,9.21,3,0.0,2.3025,CA-2016-153346
TB-21355,OFF-PA-10000007,7060,2016-01-27,First Class,18.0,5,0.0,8.28,CA-2016-153346
JC-15775,OFF-PA-10000791,10011,2017-04-07,Standard Class,42.93,9,0.0,19.3185,CA-2017-118360
PO-18850,OFF-PA-10000556,33012,2017-10-09,Standard Class,15.552,3,0.2,5.4432,CA-2017-149853
PO-18850,OFF-AP-10000804,33012,2017-10-09,Standard Class,17.92,5,0.2,1.12,CA-2017-149853
SS-20875,TEC-AC-10001998,98052,2017-09-06,Standard Class,19.99,1,0.0,6.7966,CA-2017-107909
SS-20875,OFF-BI-10003476,98052,2017-09-06,Standard Class,22.92,5,0.2,8.022,CA-2017-107909
RD-19720,TEC-AC-10003237,32114,2015-12-27,Standard Class,50.88,6,0.2,14.628,CA-2015-112375
RD-19720,OFF-EN-10003798,32114,2015-12-27,Standard Class,27.312,2,0.2,9.2178,CA-2015-112375
GZ-14470,OFF-EN-10003068,86442,2015-12-24,Standard Class,7.92,1,0.2,2.772,CA-2015-154795
GZ-14470,FUR-FU-10002088,86442,2015-12-24,Standard Class,14.368,2,0.2,3.9512,CA-2015-154795
SN-20710,TEC-AC-10000158,90049,2015-12-01,Standard Class,107.97,3,0.0,22.6737,CA-2015-125234
SN-20710,OFF-PA-10000482,90049,2015-12-01,Standard Class,113.82,3,0.0,53.4954,CA-2015-125234
DK-12895,OFF-PA-10004888,37064,2017-09-01,Standard Class,5.184,1,0.2,1.8144,CA-2017-133501
VM-21835,OFF-AR-10003478,46368,2014-03-22,Same Day,16.28,2,0.0,6.512,US-2014-129609
GB-14575,OFF-ST-10003208,22204,2017-12-21,Standard Class,544.38,3,0.0,157.8702,CA-2017-130309
ND-18370,OFF-BI-10004970,94110,2017-03-22,First Class,19.824,6,0.2,6.6906,CA-2017-105410
ND-18370,TEC-PH-10000038,94110,2017-03-22,First Class,657.504,6,0.2,-131.5008,CA-2017-105410
ND-18370,TEC-AC-10001552,94110,2017-03-22,First Class,99.54,2,0.0,10.9494,CA-2017-105410
ND-18370,TEC-AC-10002926,94110,2017-03-22,First Class,199.96,4,0.0,85.9828,CA-2017-105410
MM-17260,FUR-CH-10001394,10801,2016-09-25,Standard Class,631.782,2,0.1,140.396,CA-2016-120355
MM-17260,FUR-FU-10004053,10801,2016-09-25,Standard Class,60.72,3,0.0,26.1096,CA-2016-120355
MV-17485,OFF-BI-10004230,85204,2017-11-29,Second Class,20.724,2,0.7,-15.1976,CA-2017-169894
MV-17485,OFF-ST-10000060,85204,2017-11-29,Second Class,415.872,8,0.2,-41.5872,CA-2017-169894
JL-15130,OFF-ST-10001325,43130,2017-04-15,Standard Class,16.768,2,0.2,1.4672,US-2017-100482
JL-15130,TEC-AC-10003441,43130,2017-04-15,Standard Class,27.12,2,0.2,-4.746,US-2017-100482
AG-10330,TEC-PH-10003215,95207,2017-12-12,Second Class,95.84,4,0.2,34.742,CA-2017-107748
AG-10330,OFF-PA-10002005,95207,2017-12-12,Second Class,12.96,2,0.0,6.2208,CA-2017-107748
MD-17860,OFF-BI-10004465,28806,2017-11-26,Second Class,19.008,8,0.7,-12.672,CA-2017-153654
RO-19780,OFF-BI-10000545,37042,2015-12-07,Second Class,1598.058,7,0.7,-1065.372,CA-2015-155600
RO-19780,OFF-AR-10003752,37042,2015-12-07,Second Class,36.96,4,0.2,12.012,CA-2015-155600
RR-19315,OFF-PA-10001937,60505,2017-12-11,Same Day,10.368,2,0.2,3.6288,CA-2017-162565
RR-19315,FUR-FU-10004306,60505,2017-12-11,Same Day,77.72,1,0.6,-66.062,CA-2017-162565
RR-19315,FUR-CH-10003973,60505,2017-12-11,Same Day,520.464,2,0.3,-14.8704,CA-2017-162565
CP-12340,OFF-PA-10000565,2886,2016-05-23,First Class,111.96,2,0.0,54.8604,CA-2016-127642
LL-16840,TEC-PH-10003875,70506,2017-02-21,Second Class,29.16,3,0.0,8.4564,US-2017-163195
NC-18340,OFF-AR-10001953,58103,2017-05-22,Second Class,131.94,3,0.0,35.6238,CA-2017-111332
NC-18340,OFF-AR-10001374,58103,2017-05-22,Second Class,25.92,4,0.0,8.2944,CA-2017-111332
NC-18340,OFF-ST-10003816,58103,2017-05-22,Second Class,704.76,4,0.0,162.0948,CA-2017-111332
NC-18340,OFF-FA-10001843,58103,2017-05-22,Second Class,7.41,3,0.0,3.4827,CA-2017-111332
NC-18340,OFF-AR-10000657,58103,2017-05-22,Second Class,21.5,10,0.0,7.095,CA-2017-111332
HA-14920,OFF-FA-10000936,60623,2017-09-13,Second Class,10.528,4,0.2,3.29,CA-2017-117044
HA-14920,OFF-PA-10003657,60623,2017-09-13,Second Class,20.544,6,0.2,6.42,CA-2017-117044
MA-17995,OFF-BI-10001989,46226,2016-11-10,Standard Class,104.9,5,0.0,50.352,US-2016-165078
MA-17995,OFF-AR-10002987,46226,2016-11-10,Standard Class,39.68,2,0.0,16.2688,US-2016-165078
MA-17995,OFF-LA-10000414,46226,2016-11-10,Standard Class,51.75,5,0.0,24.84,US-2016-165078
LH-16900,OFF-AR-10003602,46514,2017-07-25,Second Class,11.68,2,0.0,5.4896,US-2017-169320
LH-16900,TEC-AC-10002550,46514,2017-07-25,Second Class,159.75,5,0.0,11.1825,US-2017-169320
SB-20290,OFF-AP-10002998,44240,2016-11-24,Standard Class,103.968,6,0.2,16.8948,CA-2016-158575
BT-11305,FUR-FU-10003708,91776,2014-04-30,Standard Class,303.25,5,0.0,63.6825,CA-2014-166954
BT-11305,OFF-AP-10001391,91776,2014-04-30,Standard Class,270.72,3,0.0,78.5088,CA-2014-166954
BT-11305,FUR-CH-10003973,91776,2014-04-30,Standard Class,1487.04,5,0.2,148.704,CA-2014-166954
PS-18970,OFF-EN-10000461,42420,2015-12-02,Second Class,17.48,2,0.0,8.2156,CA-2015-140830
PS-18970,OFF-EN-10002831,42420,2015-12-02,Second Class,71.88,2,0.0,32.346,CA-2015-140830
TB-21625,OFF-AR-10004648,94110,2015-10-30,Standard Class,60.45,3,0.0,16.3215,CA-2015-152891
TB-21625,FUR-TA-10001857,94110,2015-10-30,Standard Class,253.176,3,0.2,-31.647,CA-2015-152891
RA-19915,OFF-BI-10000546,60035,2015-07-27,Standard Class,2.88,5,0.8,-4.464,US-2015-122784
RA-19915,FUR-BO-10004690,60035,2015-07-27,Standard Class,384.944,4,0.3,-126.4816,US-2015-122784
RA-19915,TEC-PH-10001557,60035,2015-07-27,Standard Class,153.584,2,0.2,13.4386,US-2015-122784
RA-19915,FUR-BO-10002545,60035,2015-07-27,Standard Class,913.43,5,0.3,-52.196,US-2015-122784
BP-11095,OFF-AP-10001366,94122,2016-11-02,Standard Class,43.92,4,0.0,11.8584,CA-2016-156811
BP-11095,OFF-BI-10001628,94122,2016-11-02,Standard Class,25.032,3,0.2,7.8225,CA-2016-156811
CD-11920,OFF-PA-10003651,10035,2017-11-22,First Class,46.76,7,0.0,22.4448,CA-2017-111556
CD-11920,FUR-BO-10003159,10035,2017-11-22,First Class,183.968,2,0.2,-25.2956,CA-2017-111556
CD-11920,TEC-PH-10001459,10035,2017-11-22,First Class,1259.97,3,0.0,327.5922,CA-2017-111556
CD-11920,OFF-AR-10004602,10035,2017-11-22,First Class,68.97,3,0.0,19.3116,CA-2017-111556
KB-16585,OFF-AR-10001953,75081,2016-09-12,Standard Class,70.368,2,0.2,6.1572,CA-2016-108868
KB-16585,TEC-PH-10000923,75081,2016-09-12,Standard Class,59.96,5,0.2,21.7355,CA-2016-108868
SW-20245,OFF-ST-10002583,45503,2014-07-20,Same Day,25.984,1,0.2,-5.1968,CA-2014-142965
SW-20245,OFF-BI-10000977,45503,2014-07-20,Same Day,27.36,3,0.7,-21.888,CA-2014-142965
AH-10690,TEC-PH-10002549,92024,2016-11-19,Standard Class,361.376,2,0.2,27.1032,CA-2016-148740
JL-15835,FUR-CH-10002880,19120,2014-07-11,Standard Class,172.186,2,0.3,-46.7362,US-2014-138758
JL-15835,FUR-FU-10003039,19120,2014-07-11,Standard Class,69.008,2,0.2,12.0764,US-2014-138758
GZ-14470,OFF-EN-10003055,21044,2016-03-17,Same Day,199.9,5,0.0,89.955,CA-2016-131737
GZ-14470,OFF-AP-10002945,21044,2016-03-17,Same Day,901.95,3,0.0,297.6435,CA-2016-131737
GZ-14470,FUR-FU-10004306,21044,2016-03-17,Same Day,971.5,5,0.0,252.59,CA-2016-131737
RC-19825,OFF-AR-10002445,80906,2016-12-27,First Class,11.328,2,0.2,2.5488,CA-2016-114538
CL-12565,OFF-AR-10002445,10009,2014-09-04,First Class,21.24,3,0.0,8.0712,CA-2014-127936
MW-18220,TEC-AC-10002345,19140,2015-07-10,Standard Class,34.8,3,0.2,2.175,CA-2015-164336
MW-18220,OFF-ST-10001558,19140,2015-07-10,Standard Class,38.976,3,0.2,-2.436,CA-2015-164336
BF-10975,OFF-PA-10001622,47201,2016-11-25,Standard Class,9.08,2,0.0,4.086,CA-2016-100041
BF-10975,OFF-PA-10000418,47201,2016-11-25,Standard Class,314.55,3,0.0,150.984,CA-2016-100041
BF-10975,OFF-BI-10000343,47201,2016-11-25,Standard Class,4.91,1,0.0,2.3077,CA-2016-100041
SN-20710,OFF-LA-10004425,90004,2014-05-11,Standard Class,5.78,2,0.0,2.7166,US-2014-154879
SN-20710,OFF-AR-10001897,90004,2014-05-11,Standard Class,107.94,6,0.0,30.2232,US-2014-154879
TB-21280,OFF-PA-10003883,10024,2014-06-24,First Class,19.65,3,0.0,9.039,CA-2014-130624
TB-21280,TEC-PH-10003963,10024,2014-06-24,First Class,617.97,3,0.0,160.6722,CA-2014-130624
TB-21280,OFF-AP-10001303,10024,2014-06-24,First Class,59.7,3,0.0,26.865,CA-2014-130624
JB-15400,OFF-BI-10003925,1841,2017-08-23,Standard Class,387.99,1,0.0,182.3553,CA-2017-132339
AH-10210,TEC-PH-10004586,94122,2014-12-06,Standard Class,575.92,2,0.2,71.99,CA-2014-153983
AH-10210,OFF-FA-10003495,94122,2014-12-06,Standard Class,30.4,5,0.0,15.2,CA-2014-153983
KL-16645,OFF-BI-10002867,48205,2017-04-12,Second Class,478.24,8,0.0,219.9904,CA-2017-112900
MH-17455,FUR-FU-10003773,45011,2014-12-27,Standard Class,190.848,3,0.2,-21.4704,CA-2014-160157
EC-14050,OFF-BI-10002954,43229,2014-12-24,Standard Class,5.484,4,0.7,-4.0216,CA-2014-139633
GH-14665,OFF-SU-10002537,60610,2015-11-21,Second Class,40.92,5,0.2,3.069,CA-2015-163090
SC-20095,OFF-AR-10001374,33063,2014-03-09,Standard Class,15.552,3,0.2,2.3328,CA-2014-117016
TB-21355,OFF-AP-10001492,30328,2017-05-19,First Class,17.24,2,0.0,4.4824,CA-2017-159464
TB-21355,FUR-BO-10003546,30328,2017-05-19,First Class,302.94,3,0.0,75.735,CA-2017-159464
TB-21355,TEC-PH-10002185,30328,2017-05-19,First Class,34.75,5,0.0,15.6375,CA-2017-159464
TB-21355,OFF-BI-10000315,30328,2017-05-19,First Class,113.94,6,0.0,54.6912,CA-2017-159464
TB-21355,TEC-PH-10002350,30328,2017-05-19,First Class,55.98,2,0.0,15.6744,CA-2017-159464
DW-13195,OFF-PA-10002666,87105,2017-09-28,Standard Class,27.18,3,0.0,12.231,US-2017-103226
CL-12565,FUR-CH-10004495,74133,2017-03-27,Standard Class,1805.88,6,0.0,523.7052,CA-2017-119452
LT-17110,OFF-AR-10001725,7050,2017-09-14,Same Day,70.95,3,0.0,18.447,CA-2017-147725
AP-10915,OFF-FA-10002280,42420,2016-11-08,Second Class,20.0,4,0.0,9.6,CA-2016-168893
AP-10915,OFF-AR-10001770,42420,2016-11-08,Second Class,7.98,3,0.0,2.0748,CA-2016-168893
AP-10915,FUR-FU-10002885,42420,2016-11-08,Second Class,24.1,5,0.0,9.158,CA-2016-168893
AP-10915,OFF-AR-10003772,42420,2016-11-08,Second Class,8.75,1,0.0,2.625,CA-2016-168893
AP-10915,FUR-TA-10003392,42420,2016-11-08,Second Class,842.94,3,0.0,160.1586,CA-2016-168893
CB-12415,OFF-BI-10000014,60653,2016-05-08,Standard Class,2.182,1,0.8,-3.6003,CA-2016-163398
CB-12415,OFF-AR-10003217,60653,2016-05-08,Standard Class,27.384,7,0.2,2.7384,CA-2016-163398
CB-12415,OFF-AP-10002403,60653,2016-05-08,Standard Class,26.406,3,0.8,-71.2962,CA-2016-163398
MT-17815,OFF-PA-10001972,77642,2017-01-02,Standard Class,10.368,2,0.2,3.6288,CA-2016-162726
MT-17815,OFF-PA-10004041,77642,2017-01-02,Standard Class,23.68,4,0.2,7.4,CA-2016-162726
DK-13375,TEC-AC-10004975,48185,2016-07-26,Standard Class,109.95,1,0.0,36.2835,US-2016-111290
DK-13375,OFF-ST-10001932,48185,2016-07-26,Standard Class,965.85,5,0.0,135.219,US-2016-111290
DK-13375,OFF-AR-10001761,48185,2016-07-26,Standard Class,29.2,5,0.0,10.512,US-2016-111290
DK-13375,OFF-PA-10002262,48185,2016-07-26,Standard Class,32.4,5,0.0,15.552,US-2016-111290
SR-20740,OFF-EN-10004483,47401,2014-11-21,Standard Class,78.35,5,0.0,36.8245,US-2014-147704
SR-20740,OFF-PA-10003270,47401,2014-11-21,Standard Class,31.68,6,0.0,14.256,US-2014-147704
SR-20740,OFF-BI-10001634,47401,2014-11-21,Standard Class,29.12,4,0.0,14.2688,US-2014-147704
SR-20740,OFF-ST-10000675,47401,2014-11-21,Standard Class,169.45,5,0.0,42.3625,US-2014-147704
LH-17155,FUR-FU-10000732,90032,2015-06-23,Standard Class,12.56,2,0.0,4.0192,CA-2015-121965
LH-17155,OFF-PA-10004355,90032,2015-06-23,Standard Class,6.48,1,0.0,3.1104,CA-2015-121965
LH-17155,OFF-EN-10000056,90032,2015-06-23,Standard Class,186.69,3,0.0,87.7443,CA-2015-121965
AA-10645,FUR-FU-10000221,94109,2016-07-06,First Class,25.4,5,0.0,8.636,CA-2016-147137
AA-10645,OFF-EN-10003567,94109,2016-07-06,First Class,43.96,2,0.0,20.6612,CA-2016-147137
AA-10645,FUR-BO-10001811,94109,2016-07-06,First Class,1279.165,5,0.15,225.735,CA-2016-147137
AA-10645,OFF-ST-10002486,94109,2016-07-06,First Class,27.92,4,0.0,0.5584,CA-2016-147137
AS-10630,FUR-CH-10002372,94110,2015-09-08,Standard Class,129.568,2,0.2,-12.9568,US-2015-146745
AS-10630,OFF-BI-10003274,94110,2015-09-08,Standard Class,6.368,2,0.2,2.1492,US-2015-146745
MC-17575,OFF-PA-10001878,95123,2017-08-12,Standard Class,244.55,5,0.0,114.9385,CA-2017-115175
SE-20110,OFF-SU-10002881,80219,2017-03-20,Standard Class,1332.496,2,0.2,-299.8116,CA-2017-105851
DS-13030,FUR-FU-10001979,80013,2017-10-01,First Class,32.776,1,0.2,3.2776,US-2017-125717
DS-13030,OFF-ST-10001522,80013,2017-10-01,First Class,147.184,2,0.2,-29.4368,US-2017-125717
DS-13030,TEC-AC-10003657,80013,2017-10-01,First Class,54.384,2,0.2,1.3596,US-2017-125717
DS-13030,OFF-BI-10001718,80013,2017-10-01,First Class,76.776,4,0.7,-58.8616,US-2017-125717
DS-13030,OFF-PA-10003022,80013,2017-10-01,First Class,14.352,3,0.2,5.2026,US-2017-125717
DS-13030,OFF-AP-10000891,80013,2017-10-01,First Class,209.792,2,0.2,26.224,US-2017-125717
NS-18640,OFF-BI-10004970,83704,2015-08-11,Standard Class,3.304,1,0.2,1.1151,CA-2015-163895
KA-16525,OFF-AR-10003759,10035,2017-12-01,Standard Class,16.38,9,0.0,7.371,CA-2017-168641
KA-16525,OFF-EN-10003001,10035,2017-12-01,Standard Class,167.96,2,0.0,78.9412,CA-2017-168641
KA-16525,FUR-BO-10000780,10035,2017-12-01,Standard Class,321.568,2,0.2,-16.0784,CA-2017-168641
KA-16525,OFF-PA-10001972,10035,2017-12-01,Standard Class,12.96,2,0.0,6.2208,CA-2017-168641
DJ-13510,FUR-CH-10003535,19140,2017-05-12,Standard Class,128.058,3,0.3,-23.7822,CA-2017-156895
MG-17680,FUR-CH-10003774,44060,2017-09-29,Same Day,63.686,1,0.3,-15.4666,CA-2017-121300
MG-17680,TEC-AC-10004571,44060,2017-09-29,Same Day,239.976,3,0.2,65.9934,CA-2017-121300
MG-17680,FUR-TA-10004442,44060,2017-09-29,Same Day,344.22,2,0.4,-189.321,CA-2017-121300
MG-17680,OFF-PA-10002787,44060,2017-09-29,Same Day,15.552,3,0.2,5.4432,CA-2017-121300
MG-17680,FUR-FU-10004586,44060,2017-09-29,Same Day,21.248,4,0.2,7.4368,CA-2017-121300
MG-17680,OFF-PA-10002606,44060,2017-09-29,Same Day,8.448,2,0.2,2.64,CA-2017-121300
BD-11620,OFF-ST-10000129,73505,2017-10-22,Same Day,333.09,3,0.0,23.3163,CA-2017-130211
BD-11620,FUR-TA-10003748,73505,2017-10-22,Same Day,248.98,2,0.0,54.7756,CA-2017-130211
CD-11920,OFF-PA-10004948,10024,2014-03-28,Standard Class,24.9,5,0.0,11.703,CA-2014-147235
XP-21865,OFF-FA-10001561,90049,2016-11-08,Standard Class,15.26,7,0.0,5.0358,CA-2016-109365
XP-21865,OFF-AP-10002998,90049,2016-11-08,Standard Class,43.32,2,0.0,14.2956,CA-2016-109365
XP-21865,OFF-BI-10003981,90049,2016-11-08,Standard Class,43.584,12,0.2,15.7992,CA-2016-109365
XP-21865,OFF-PA-10001725,90049,2016-11-08,Standard Class,116.28,3,0.0,56.9772,CA-2016-109365
XP-21865,OFF-BI-10002071,90049,2016-11-08,Standard Class,9.296,2,0.2,3.0212,CA-2016-109365
XP-21865,OFF-PA-10000477,90049,2016-11-08,Standard Class,19.44,3,0.0,9.3312,CA-2016-109365
XP-21865,OFF-PA-10004359,90049,2016-11-08,Standard Class,314.55,3,0.0,150.984,CA-2016-109365
CA-12055,OFF-BI-10000962,77036,2015-09-11,Standard Class,16.27,5,0.8,-25.2185,CA-2015-162621
CA-12055,OFF-SU-10003567,77036,2015-09-11,Standard Class,69.12,9,0.2,-14.688,CA-2015-162621
CA-12055,OFF-BI-10003708,77036,2015-09-11,Standard Class,4.47,3,0.8,-7.8225,CA-2015-162621
JM-15250,FUR-TA-10001095,90032,2017-08-21,Standard Class,418.296,3,0.2,5.2287,CA-2017-105921
JK-15730,TEC-CO-10001571,43229,2014-12-03,Second Class,659.988,2,0.4,109.998,CA-2014-150798
JK-15730,FUR-FU-10000221,43229,2014-12-03,Second Class,8.128,2,0.2,1.4224,CA-2014-150798
JK-15730,OFF-PA-10001972,43229,2014-12-03,Second Class,36.288,7,0.2,12.7008,CA-2014-150798
JK-15730,FUR-CH-10000015,43229,2014-12-03,Second Class,909.72,6,0.3,-51.984,CA-2014-150798
CC-12670,FUR-BO-10004015,90032,2017-06-23,Standard Class,917.9235,9,0.15,75.5937,CA-2017-112753
CC-12670,OFF-PA-10002036,90032,2017-06-23,Standard Class,38.88,6,0.0,19.0512,CA-2017-112753
GW-14605,OFF-BI-10003650,19140,2017-12-09,Standard Class,631.176,4,0.7,-462.8624,CA-2017-155075
GR-14560,OFF-PA-10003309,94110,2014-11-26,Standard Class,12.96,2,0.0,6.2208,CA-2014-103401
FM-14215,OFF-PA-10002787,93309,2016-04-16,Standard Class,12.96,2,0.0,6.2208,CA-2016-124814
FM-14215,OFF-BI-10000174,93309,2016-04-16,Standard Class,23.2,5,0.2,8.12,CA-2016-124814
MS-17980,OFF-PA-10002005,77095,2014-07-04,Standard Class,25.92,5,0.2,9.072,CA-2014-116757
MS-17980,OFF-FA-10002815,77095,2014-07-04,Standard Class,21.312,6,0.2,7.1928,CA-2014-116757
BF-11170,TEC-PH-10000213,90045,2014-12-29,Standard Class,173.656,7,0.2,17.3656,US-2014-138247
BF-11170,OFF-AP-10000828,90045,2014-12-29,Standard Class,361.96,2,0.0,101.3488,US-2014-138247
BF-11170,TEC-AC-10004708,90045,2014-12-29,Standard Class,62.85,3,0.0,13.1985,US-2014-138247
BF-11170,TEC-PH-10001530,90045,2014-12-29,Standard Class,818.376,3,0.2,51.1485,US-2014-138247
BF-11170,OFF-ST-10002301,90045,2014-12-29,Standard Class,20.34,1,0.0,0.2034,US-2014-138247
BF-11170,FUR-FU-10002554,90045,2014-12-29,Standard Class,23.99,1,0.0,5.5177,US-2014-138247
VS-21820,FUR-TA-10001520,90036,2017-05-29,Standard Class,171.288,3,0.2,-6.4233,CA-2017-167003
KM-16225,FUR-FU-10001085,65807,2016-11-14,Standard Class,37.3,2,0.0,17.158,CA-2016-119935
KM-16225,OFF-BI-10001597,65807,2016-11-14,Standard Class,81.96,2,0.0,39.3408,CA-2016-119935
LP-17095,OFF-BI-10002429,85023,2016-10-03,First Class,54.792,6,0.7,-40.1808,CA-2016-118969
BG-11740,OFF-ST-10001590,77070,2016-09-08,First Class,10.784,1,0.2,0.8088,CA-2016-145240
BW-11200,FUR-CH-10000847,23666,2016-11-01,Second Class,290.98,1,0.0,75.6548,CA-2016-120873
PS-18970,OFF-AR-10003179,74133,2017-10-26,Standard Class,36.44,4,0.0,12.0252,US-2017-111920
RB-19570,OFF-PA-10000807,98105,2016-09-20,Standard Class,21.4,5,0.0,10.058,US-2016-128678
RB-19570,OFF-BI-10002103,98105,2016-09-20,Standard Class,48.664,7,0.2,15.8158,US-2016-128678
JW-16075,OFF-AR-10004441,94109,2016-10-01,Standard Class,16.56,4,0.0,6.9552,CA-2016-101385
ND-18460,OFF-ST-10003805,32216,2017-06-14,Standard Class,1347.52,8,0.2,84.22,CA-2017-107167
LC-16930,TEC-AC-10001284,47374,2014-02-26,Standard Class,62.31,3,0.0,22.4316,CA-2014-109491
LC-16930,FUR-FU-10000221,47374,2014-02-26,Standard Class,20.32,4,0.0,6.9088,CA-2014-109491
BP-11095,OFF-FA-10001229,80027,2017-02-25,Second Class,9.432,3,0.2,3.0654,CA-2017-105445
RD-19720,OFF-LA-10001569,10024,2014-11-06,Standard Class,34.86,7,0.0,16.0356,CA-2014-107454
RD-19720,FUR-FU-10004018,10024,2014-11-06,Standard Class,89.34,6,0.0,24.1218,CA-2014-107454
BE-11335,TEC-PH-10004536,13440,2017-07-23,Standard Class,269.98,2,0.0,67.495,US-2017-105046
BE-11335,OFF-PA-10004353,13440,2017-07-23,Standard Class,99.9,5,0.0,47.952,US-2017-105046
